ChanQual,Exp_collection,Expi,WebCam,comments,ephysFN,expControlFN,pref_chan,pref_unit,stim_size,stimuli
,ReducDimen_Evol,,,"Evolution
Ch 1  [-4  -3]  6  1 ZOHA full  (SU 2.5)
Ch 1  [-4  -3]  6  1 ZOHA reduce (SU 2.5)
I feel the cell is a little bit surround suppressed. From the PSTH the 8deg response is smaller than 5 deg 3 deg and 1 deg.
Yeah the evolution is definitely happening in the full space. Not in the reduced space.
OK it's not happening....
OK this is not happening.....I need another unit
Completed but not effective.",Alfa-03072020-002,200703_Alfa_generate_integrated,1.0,,6.0,
,ReducDimen_Evol,,,"Evolution  Starts 16:26,  
Ch 17 [-1.5 -3 ]  4 1  ZOHA full (MU 5/5)
Ch 17 [-1.5 -3 ]  4 1  ZOHA reduced
Another surround suppressed cell?
OK maybe I made a wrong choice again...
Not sure if it will evolve. Evolved very slightly ~ gen 20
Completed but not effective I think.....",Alfa-03072020-003,200703_Alfa_generate_integrated(1),17.0,,4.0,
,ReducDimen_Evol,29.0,,"Evolution
Ch 55  [-2  -2]  4  1  ZOHA full (SU 1.5 /5)
Ch 55  [-2  -2]  4  1  ZOHA red
Good Signal Good PSTH good RF.
Evolvable?
Is it Optimizer's bad??
Starts to grow at gen 9?
The last gen is definitely better than the first gen. But not better than control
Also full space is better than reduced space evol.
At about 41 deg it peaks up a lot of gradient!
529 Not motivated – this block, 8%, from 45% overall!
Just stopped working.  Oh my. Drove up reward to 300, but nah...
Gave 100 ms for acquisition reward, and got a few more trials to break into generation 18...
8 correct trials per minute. Yeah, he's done...
complete",Alfa-03072020-004,200703_Alfa_generate_integrated(2),55.0,,4.0,N:\Stimuli\2020-Evolutions\2020-07-03-Alfa-01\2020-07-03-16-57-08
,ReducDimen_Evol,,,"Rf map start at 951. Super unmotivated at first. Maybe from beto being in lab?
4 blocks stop at 10:00. 28, 31, 6 (0, -3.2). 3 or 4. 36  or 48 (0,0) 3 hash
complete",Alfa-06072020-001,200706_Alfa_rfMapper_basic,,,,
,ReducDimen_Evol,30.0,,"Generate integrated start at 10:08
Ch 6 SU 2/5
Ch 6  [0  -3.2]  4  1  ZOHA full
Ch 6  [0  -3.2]  4  1  ZOHA red.
Sounds visually responsive.
#1 is climbing at block 16. Block 20, 1 still going, 2 is not.
Yay #1 is shooting up at 21. Now #2 might be going up.
30 blocks complete stop at 1031. complete",Alfa-06072020-002,200706_Alfa_generate_integrated(1),6.0,,4.0,N:\Stimuli\2020-Evolutions\2020-07-06-Alfa-01\2020-07-06-10-08-24
,ReducDimen_Evol,31.0,,"Generate integrated start at 1035
Ch 36 hash
Ch 36  [0  0]  3  1  ZOHA full
Ch 36  [0  0]  3 1  ZOHA red.
Pretty quiet chan. But you can hear it responding to images.
Both jumped up at block 12.
Stopped at 1050. 20 blocks complete, both done climbing. complete",Alfa-06072020-003,200706_Alfa_generate_integrated(2),36.0,,3.0,N:\Stimuli\2020-Evolutions\2020-07-06-Alfa-02\2020-07-06-10-35-29
,ReducDimen_Evol,32.0,,"Generate integrated start at 1054
Ch 48 hash
Ch 48 [0  0]  3  1  ZOHA full
Ch 48  [0  0]  3 1  ZOHA red.
Already both climbing at block 4, still going up at 12.
Still goin up at 19. 28 blocks complete at 1118 . complete",Alfa-06072020-004,200706_Alfa_generate_integrated(3),48.0,,3.0,N:\Stimuli\2020-Evolutions\2020-07-06-Alfa-03\2020-07-06-10-54-26
,ReducDimen_Evol,,,"001 Rf mapper start at 947. 4 blocks at 952.
29 (-0.5, 0) 3 1",Alfa-07072020-001,200707_Alfa_rfMapper_basic,,,,
,ReducDimen_Evol,33.0,,"002 Generate integrated start at 955
Ch 29 SU 2/5. Very sparse but it lights up when it sees images.
Ch 29 [-0.5 0]  3  1  ZOHA full
Ch 29  [-0.5, 0]  3 1  ZOHA red.
Psth looks good, black line higher than green around 0.6.
Ugh its not climbing yet, straight line at 15. Its so pretty why not climbing?
Yay going up finally at 25. It climbed! 32 blocks complete at 1022",Alfa-07072020-002,200707_Alfa_generate_integrated,29.0,,3.0,N:\Stimuli\2020-Evolutions\2020-07-07-Alfa-01\2020-07-07-09-58-25
,ReducDimen_Evol,34.0,,"003 Generate integrated start at 1025
Ch 33 hash.
Ch 33 [0 0]  3  1  ZOHA full
Ch 33  [0, 0]  3 1  ZOHA red.
Climbed fast, slowed the climb at block 12.
25 blocks stop at 1045.",Alfa-07072020-003,200707_Alfa_generate_integrated(1),33.0,,3.0,N:\Stimuli\2020-Evolutions\2020-07-07-Alfa-02\2020-07-07-10-25-59
,ReducDimen_Evol,35.0,,"004 Generate integrated start at 1048
Ch 39 hash.
Ch 39 [0 0]  3  1  ZOHA full
Ch 39  [0, 0]  3 1  ZOHA red.
Replaced 150 mL water with 150 mL juice.
25 blocks complete at 1115",Alfa-07072020-004,200707_Alfa_generate_integrated(2),39.0,,3.0,N:\Stimuli\2020-Evolutions\2020-07-07-Alfa-03\2020-07-07-10-48-07
,ReducDimen_Evol,36.0,,"005 generate integrated start at 1117. 
45 (0,0) 3 1. MU, 2 SU and 1 hash. We did this one before but it is so pretty and MU I wanna try again and see what we get.
Ehhh maybe climbing at 16, but alfa is almost done.
19 blocks stop at 1137. Climbed a bit.",Alfa-07072020-005,200707_Alfa_generate_integrated(3),45.0,,3.0,N:\Stimuli\2020-Evolutions\2020-07-07-Alfa-04\2020-07-07-11-17-03
,,,,"Rf mapper start at 908.
No necessary experiments today, just maintenance
5 blocks complete stop at 918
complete",Alfa-10072020-001,200710_Alfa_rfMapper_basic(1),,,,
,Evol_FC6,,,"Generate integrated start at 926
Ch 6 (0, -3) 4 1 CMAES, MU, I has one really good unit, one surpressed unit and hash
Just a cool channel, I had to do it.
Weird, its not climbing yet at block 20.
50 blocks complete stop at 946. Didn’t climb much but interesting evolv",Alfa-10072020-002,200710_Alfa_generate_integrated,6.0,,4.0,N:\Stimuli\2020-Evolutions\2020-07-10-Alfa-01\2020-07-10-09-25-37
,,,,"Selectivity just to get him some water.
Ch 6 (0, -3) 4 1. images are from previous evolve and predict set
Start at 947.
Stop at 957",Alfa-10072020-003,200710_Alfa_selectivity_basic,6.0,,4.0,N:\Stimuli\2019-Selectivity\2020-07-10-Alfa-01
,BigGAN,,,"7/21/20. James chaired and headposted. Chlorhexidine.
Rf mapper start at 932. He didn’t want to work. Had to give him aq reward and 40 ms. Hes cooing a lot. Eye signal looks fine. 5 blocks stop at 940.
Complete",Alfa-21072020-001,200721_Alfa_rfMapper_basic,,,,
,BigGAN_FC6_sep,0.0,,"Generate integrated start at 951.
CH 12 (0, -0.5) 3 1 CMAES. Hash. It had great rf.
Sounds visually responsive, lets hope it climbs.
Block 10, climbing, image is black curve/ball.
Possibly peak at 25 blocks. Still going up
White background black ball on leftside, face/monkey furry on right.
35 blocks complete stop at 1104. Complete
Entered into Project_BigGan",Alfa-21072020-002,200721_Alfa_generate_integrated(1),12.0,1.0,3.0,N:\Stimuli\2020-Evolutions\2020-07-21-Alfa-01\2020-07-21-09-51-23
,BigGAN_FC6_sep,0.0,,"Same thing, but with Big gan
Generate big gan start at 1006.
CH 12 (0, -0.5) 3 1 CMAES. Hash.
Starting off with some cute/weird dogs.
Climbing at block 13, image is still a weird furry creature. 36 blocks complete. Stop at 1018.
Image was always a fuzzy animal. Checked in betos rig, changed settings to match his, we are trying again with new gan settings in code. Complete
Entered into Project_BigGan",Alfa-21072020-003,200721_Alfa_generate_BigGAN(2),12.0,1.0,3.0,N:\Stimuli\2020-BigGAN\2020-07-21-Alfa-01\2020-07-21-10-06-15
,BigGAN,,,"Generate big gan start at 1019.
CH 12 (0, -0.5) 3 1 CMAES. Hash.
Now its just monkeys. Well now we know that works. 15 blocks complete stop at 1023. Complete
Entered into Project_BigGan",Alfa-21072020-004,200721_Alfa_generate_BigGAN(3),12.0,1.0,3.0,N:\Stimuli\2020-BigGAN\2020-07-21-Alfa-02\2020-07-21-10-19-14
,BigGAN,,,"Same thing, but with Big gan
Generate big gan start at 1029.
CH 12 (0, -0.5) 3 1 CMAES. Hash.
Okay it did not start as dogs this time? Maybe I had a dog class picked without knowing it? I hope the generate is reliable. Block 10, it is climbing, black object. 43 block com at 1040. Complete
Entered into Project_BigGan
Generate int. Start at 1043.
Ch 29 (0, 0) 3 SU 2/5. Had great rf. Nothing didn’t go anywhere stop at 1048.  didn’t save.",Alfa-21072020-005,200721_Alfa_generate_BigGAN(4),12.0,1.0,3.0,N:\Stimuli\2020-BigGAN\2020-07-21-Alfa-03\2020-07-21-10-28-52
1.0,BigGAN_FC6_sep,,,"Gi start at 1051.
Ch 1 (-4, -2.5) 4 1  SU 1/5. Very pretty unit. CMAES
It has got to climb. Sounds VR. Added 100 ml juice.
Climbing at block 16!! Making a red/brown ball. Starting to be testy, well get it. 26 com at 1106. Complete
Entered into Project_BigGan",Alfa-21072020-007,200721_Alfa_generate_integrated(3),1.0,1.0,4.0,N:\Stimuli\2020-Evolutions\2020-07-21-Alfa-02\2020-07-21-10-51-34
1.0,BigGAN_FC6_sep,,,"Big gan start at 1108.
Ch 1 (-4, -2.5) 4 1  SU 1/5. BigGan
Blasting him. Block 14 possibly climbing. Making dog/bird/ferret things. 26 com stop at 1124. Complete
Entered into Project_BigGan
7/22/20. Updated big gan code to allow for multiple threads at once.
Do fc6 and biggan class 1128 0.7",Alfa-21072020-008,200721_Alfa_generate_BigGAN(5),1.0,1.0,4.0,N:\Stimuli\2020-BigGAN\2020-07-21-Alfa-04\2020-07-21-11-08-33
,BigGAN,,,"Rf map start at 1014. Hes being dif, not wanting to fixated.....wow hes not doing great. 2 blocks com. 1020. Going to check whats wrong. Complete",Alfa-22072020-001,200722_Alfa_rfMapper_basic,,,,
,BigGAN_FC6,,,"Generate big Gan. Ch 6 (0, -3.5) 3 1 CMAES for fc6 and biggan class. Ugh hes not wanting to fixate. Added juice.. CH 6 SU 1/5. Hes only had 75 ml so far. Upped him to 200 plus aq rew. 5 blocks in 22 min.... geez, he got to the juice and now he is doing okay. 10 blocks stop at 1103. Complete, may not keep",Alfa-22072020-002,200722_Alfa_generate_BigGAN(3),6.0,,3.0,N:\Stimuli\2020-BigGAN\2020-07-22-Alfa-01\2020-07-22-10-30-01
,BigGAN_FC6,,,"Ch 16 (0,0) 3 1, CMAES and bigGan class . Start at 1105. I am trying one with rf in center and see if that helps his work ethic. Stop at 1121. Complete, may not keep
7/22/20. Alfa did not work great today. Not fixating, did not want to work. He got 200 mL total over 1 hour. After return to cage, we discovered he pooped in his chair.... could be the culprit
7/23/20, chlorhexidine. In rig at 1015. 3, 5, 6, 7,",Alfa-22072020-003,200722_Alfa_generate_BigGAN(4),16.0,,3.0,N:\Stimuli\2020-BigGAN\2020-07-22-Alfa-02\2020-07-22-11-05-32
,BigGAN,,,"Rf mapper start at 1022. 5 blocks stop at 1025. Ch 5 SU (0, -2.9) CH 6 (–0.3, -3.3) 7 (-2, -2) 4 degrees. 3 0, -3.8. CH 3 (0, -3)
complete",Alfa-23072020-001,200723_Alfa_rfMapper_basic,,,,
,BigGAN_FC6,,,"Generate big Gan start at 1033.
CH 3 (0, -3) 3 1 CMAES. Fc6 and BigGan class. CH 3 MU 1/5
Block 5, biggan is climbing quick!!
Psth from black lines are looking good, its got to climb!
Looks like both are climbing at 25. Looks like they peaked around 25 blocks. 36 blocks stop at 1102.  complete",Alfa-23072020-002,200723_Alfa_generate_BigGAN(2),3.0,,3.0,N:\Stimuli\2020-BigGAN\2020-07-23-Alfa-01\2020-07-23-10-33-01
,BigGAN_FC6,,,"CH 6 (-0.3, -3.3) 3 1 CMAES fc6 and bigGan. 
CH 6 hash, rf looked good. Omg, possible SU in 6. I will try after this.
At block 12, gan has really climbed, fc6 not so much...both going up at 16.
27 blocks stop at 1130
complete",Alfa-23072020-003,200723_Alfa_generate_BigGAN(3),6.0,,3.0,N:\Stimuli\2020-BigGAN\2020-07-23-Alfa-02\2020-07-23-11-06-08
,BigGAN,,,"Picked up unit in 6. rf start at 1131. 2 blocks stop at 1133
complete",Alfa-23072020-004,200723_Alfa_rfMapper_basic(1),,,,
2.0,BigGAN_FC6,,,"Gen bigGan start at 1136.
CH 6 (0, -3) 3 1 CMAES fc6 and bigGan class. SU 2/5 this time.
 Added 50 mL juice. 20 blocks com stop at 1205.
complete",Alfa-23072020-005,200723_Alfa_generate_BigGAN(4),6.0,,3.0,N:\Stimuli\2020-BigGAN\2020-07-23-Alfa-02b\2020-07-23-11-36-31
,BigGAN,,,Rf map start at 935. 5 blocks at 938. Complete,Alfa-27072020-001,200727_Alfa_rfMapper_basic,,,,
,BigGAN_FC6,,,"CH 28 (-2, -2.5) 4 1 cmaes fc6 and bigGan class.
Start at 947. Hes working well today. Good job alfaman. Looks like biggan is climbing. Big gan still climbing 15. Biggan shot up at 28. Fc6 still nothing. 37 blocks com. Stop at 1012. Biggan climbed, fc6 did not. Image was very simple white background with one object. Complete",Alfa-27072020-002,200727_Alfa_generate_BigGAN(1),28.0,,4.0,N:\Stimuli\2020-BigGAN\2020-07-27-Alfa-01\2020-07-27-09-47-40
,BigGAN_FC6,,,"CH 2 (-2, -3.5) 3 1 cmaes. Fc6 and bigGan. Start at 10:18.
BigGan maybe climbing at 19. Biggn is making a black furry ball. 32 blocks complete. Biggan climbed a tiny bit, fc6 was close, but did not climb. Complete
Moved to project validate>>>>",Alfa-27072020-003,200727_Alfa_generate_BigGAN(2),2.0,,3.0,N:\Stimuli\2020-BigGAN\2020-07-27-Alfa-02\2020-07-27-10-18-57
2.0,Evol_FC6,,,"CH 45 (0, 0) 3 1 . CMAES regular generate integrated start at 1053.
CH 45 MU 2/5. Very visually responsive. Climbing off the bat. 25 blocks complete. At 1107. Complete",Alfa-27072020-004,200727_Alfa_generate_integrated,45.0,,3.0,N:\Stimuli\2020-Evolutions\2020-07-27-Alfa-03\2020-07-27-10-53-44
,,,,"Selectivity with 12 gabors. Start at 11:10. 17 complete stop at 1114.
Complete",Alfa-27072020-005,200727_Alfa_selectivity_basic,,,,N:\Stimuli\2020-Evolutions\2020-07-27-Alfa-03\selectivity
,BigGAN,,,Rf start at 1034. 4 blocks stop at 1039. Complete,Alfa-28072020-001,200728_Alfa_rfMapper_basic,,,,
2.0,BigGAN_FC6,,,"Biggan start at. 1056
CH 27 (-0.2, -0.2) 3 1 CMAES fc6 vs BigGan. SU 2/5. Very active unit, sounds vr.
15 blocks, both are climbing slightly. Hes working well. 20 blocks, both still climbing slightly. It also likes natural images too. Looks done at block 33. 1126. Both climbed, just not much. Biggan made dog on left side, f6c was kinda busy.  Complete",Alfa-28072020-002,200728_Alfa_generate_BigGAN(1),27.0,,3.0,N:\Stimuli\2020-BigGAN\2020-07-28-Alfa-01\2020-07-28-10-56-05
,,,,"Selectivity start at 1130. Olivia LFP experiments. Pictures of A. (0, 0) size 3 and 5.  took alfa 20 min for 5 blocks. . 5 blocks at 1151.  Complete",Alfa-28072020-003,200728_Alfa_selectivity_basic,,,,N:\Stimuli\2020-Selectivity\pilotLFP_ORB\2020-07-28-Alfa-01
,BigGAN_FC6,,,"Generate bigGan start at 1157. Fc6 and BigGan.
Ch 9  (–2.2, -2.2) 4 1 CMAES. Hash, rf looked good.
Replaced 150 ml water for juice. Block 10, bigGan is climbing, fc6 not yet. But the 2 evolutions do look similar, both gray blobby so far. 18 blocks, bigGan doing well, fc6 still nothing....... hes almost done, blasting him. 21 at 1233. Fc6 stayed flat(may have climbed a tiny bit) GinGan climbed.  Complete",Alfa-28072020-004,200728_Alfa_generate_BigGAN(2),9.0,,4.0,N:\Stimuli\2020-BigGAN\2020-07-28-Alfa-02\2020-07-28-11-57-40
,BigGAN,,,"001 Starts 14:51 RFMapp
1 3 6 3 different degrees.
32 has a beautiful SU 1/5 let's do it maybe
14:59 finished",Alfa-29072020-001,200729_Alfa_rfMapper_basic,,,,
,BigGAN_FC6,,,"003 starts 15:18
Same setting as 002
32  [-4 -4]  4  1  'CMAES'  'fc6'
32  [-4 -4]  4  1  'CMAES'  'BigGAN_class'   0.7 * truncnorm
BigGAN is doing great, climb like crazy since gen 8
GC6 GAN Climbs as well.
both are successful.
Both are pretty successful.
FC6 GAN is still climbing ~ 20-25 But I still cannot see a clear shape there.
BigGAN Stuck in the middle for a while.
2 threads begin to converge again.
So CMA is definitely struggling. BigGAN thread is oscilating....One gen good one gen bad, Seems to me like an overshoot problem.
29 min.
So BigGAN CMA is finding something but not stable.
Completed",Alfa-29072020-003,200729_Alfa_generate_BigGAN(2),32.0,,4.0,N:\Stimuli\2020-BigGAN\2020-07-29-Alfa-01\2020-07-29-15-19-16
,BigGAN,,,"004 starts 15:52
BigGAN class space  New optimizer CMAES-Hessian
32  [-4 -4]  4  1  'CMAES_Hessian'
Pilot test
Start climbing around gen 6.
Late activity is recruited largely.
CMAES grows slowly. But in a steady pace.
Finally match FC6 generation from last",Alfa-29072020-004,200729_Alfa_generate_BigGAN(3),32.0,,4.0,N:\Stimuli\2020-BigGAN\2020-07-29-Alfa-02\2020-07-29-15-54-57
,,,,"LFP Selectivity pilot
[0 0] 3 & 5 degs, set B
Start: 4:15 pm
5 blocks, complete",Alfa-29072020-005,200729_Alfa_selectivity_basic,,,,N:\Stimuli\2020-Selectivity\pilotLFP_ORB\2020-07-29-Alfa-01
,BigGAN,,,Rf mapper start at 1006. Stop at 1013.,Alfa-30072020-001,200730_Alfa_rfMapper_basic,,,,
,,,,"Start: 10:25 pm
[0 0] 3 degrees, set C
8 blocks, complete",Alfa-30072020-002,200730_Alfa_selectivity_basic,,,3.0,N:\Stimuli\2020-Selectivity\pilotLFP_ORB\2020-07-30-Alfa-01
,,,,"Start: 10:33 pm
[0 0] 3 degrees, set D
5 blocks, complete",Alfa-30072020-003,200730_Alfa_selectivity_basic(1),,,3.0,N:\Stimuli\2020-Selectivity\pilotLFP_ORB\2020-07-30-Alfa-02
,,,,"Start: 10:39 pm
[0 0] 3 degrees, set E
5 blocks, complete",Alfa-30072020-004,200730_Alfa_selectivity_basic(2),,,3.0,N:\Stimuli\2020-Selectivity\pilotLFP_ORB\2020-07-30-Alfa-03
,BigGAN_FC6,,,"Gen biggan start at 1051.
Ch 7  hash. (-0.5, -0.5) 3 1 CMAES fc6 and BigGan class.
 Block 8, biggan climbing, fc6 not yet....both climbing at 12 blocks!!!
Wahooo both climbing still at 21. Monkey not working. Ugh, might be last exp. Fc6 totally making grape in lower left corner. Biggan making dog? 224 blocks complete stop at 1139. Both climbed but fc6 was more successful",Alfa-30072020-005,200730_Alfa_generate_BigGAN,7.0,,3.0,N:\Stimuli\2020-BigGAN\2020-07-30-Alfa-01\2020-07-30-10-51-34
,BigGAN,,,Rf start at 942 . 5 blocks at 948.  ,Alfa-04082020-001,200804_Alfa_rfMapper_basic,,,,
,BigGAN_FC6;BigGAN_Hessian,1.0,,"Gen bigGan fc6 vs BigGan class. start at 954. 
CH 22 SU 2/5. (0, -2.5) 3 1 CMAES for both. They are both climbing slightly. 30 blocks complete stop at 1021. SUcsessful!!!  ",Alfa-04082020-002,200804_Alfa_generate_BigGAN,22.0,,3.0,N:\Stimuli\2020-BigGAN\2020-08-04-Alfa-01\2020-08-04-09-54-25
,BigGAN_Hessian,1.0,,Selectivity of Hess images from CH 22 evolution. 4 blocks at 1049 ,Alfa-04082020-003,200804_Alfa_selectivity_basic(1),22.0,,3.0,N:\Stimuli\2020-BigGAN\2020-08-04-Alfa-01\selectivity
,BigGAN_FC6,,,"Gen bigGan fc6 vs BigGan class. start at 1054. 
CH 14 SU hash. (0, -2.5) 3 1 CMAES for both. Stop at 1121. 18 blocks.  ",Alfa-04082020-004,200804_Alfa_generate_BigGAN(1),14.0,,3.0,N:\Stimuli\2020-BigGAN\2020-08-04-Alfa-02\2020-08-04-10-54-57
,BigGAN,,,Rf start at 1006. 4 blocks at 1012.  ,Alfa-06082020-001,200806_Alfa_rfMapper_basic,,,,
,BigGAN_FC6;BigGAN_Hessian,2.0,,"Generate biggan start at 1018. Fc6 vs BigGan class, both with cmaes optimizer 
CH 6 (-0.3, -3) 3 1  cmaes. Hash.  
At block 21, not climbing ….. gan climbed a little but not steady, more up and down. Biggan is making a grape/applelooking object, fc6 not doing much. Stop 29 blocks com at 1048 
I tried doing hessian selectivity with this, it was working earlier..... now its not? It said not enough memory, I ran the pytorchcuda command in matlab and it still telling me  not enough memory error? Idk.  
Binxu: Yeah not enough memory is a common issue in these experiments. Usually if we restart the python kernel / session in Spyder memory will be released.  
Generate biggan start at 1103. Fc6 vs BigGan class, both with cmaes optimizer 
CH 29 (0.5, -2.5) 3 1  cmaes. SU 2/5, stop at 14 blocks, nothing. Did not save ",Alfa-06082020-002,200806_Alfa_generate_BigGAN,6.0,,3.0,N:\Stimuli\2020-BigGAN\2020-08-06-Alfa-01\2020-08-06-10-18-55
,BigGAN_Hessian,2.0,,"Selectivity of Hessian images from previous evolution. start at 1124. 
CH 6 (-0.3, -3) 3 1. Big Gan evolution was making a grape/apple looking object, which is similar to what this channel has evolved before with fc6. 4 blocks at 1138 ",Alfa-06082020-004,200806_Alfa_selectivity_basic(1),6.0,,3.0,N:\Stimuli\2020-BigGAN\2020-08-06-Alfa-01\selectivity
,BigGAN_FC6,,,"Generate biggan start at 1142. Fc6 vs BigGan class, both with cmaes optimizer 
CH 15 (0, 0) 3 1  cmaes. Hash.  
Both climbing. 22 block stop at 1205 ",Alfa-06082020-005,200806_Alfa_generate_BigGAN(2),15.0,,3.0,N:\Stimuli\2020-BigGAN\2020-08-06-Alfa-02\2020-08-06-11-41-51
,,,,"Rf mapper start at 919. Ugh, of course there is a SU in 6 now. 4 blocks stop at 926. ",Alfa-10082020-001,200810_Alfa_rfMapper_basic,,,,
,BigGAN_FC6,,,"Gen big gan start at 932. 
CH 6 (0, -2.6) 3 1 CMEAS SU 1/5, sounds great. Very VR 
Binxu wanted to redo Hes selectivity for this channel but now it is a SU, I am going to evolve and do Hes first. Block 11, looks like gan is climbing, fc6 not yet. Block 18, neither climbing.... looks like fc6 is making something red tho. 26 blocks stop at 954. Neither climbed. :( ",Alfa-10082020-002,200810_Alfa_generate_BigGAN(1),6.0,,3.0,N:\Stimuli\2020-BigGAN\2020-08-10-Alfa-01\2020-08-10-09-32-31
,BigGAN_FC6,,,"Gen big gan start at 1000 
CH 19 (1, -3) 4 1 CMEAS hash. It’s a quiet channel but sounds visually responsive.  
Block 12, looks like biggan is climbing. 24 blocks at 1029, both climbed, biggan for sure, fc6 was very slight ",Alfa-10082020-003,200810_Alfa_generate_BigGAN(2),19.0,,4.0,N:\Stimuli\2020-BigGAN\2020-08-10-Alfa-02\2020-08-10-09-59-48
